28785486	544358564484378624	police: negotiators are now in contact with armed hostage-taker in sydney situation; motive remains unknown - URL	0
9763482	668144671772778497	according to anonymous, the next isis target is a wwe event in atlanta. URL URL	1
28785486	672513234419638273	"""thoughts and prayers are not enough."" pres. obama speaks on mass shootings over the years: URL URL"	1
524657792	626898253900943360	everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL	1
24165761	498430783699554305	witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. #ferguson URL	0
1547119022	629503919098429440	chick-fil-a to open on sundays URL	1
9235982	544350712365207552	#breaking reports two customers and an employee have escaped the #sydneysiege URL	0
380648579	552984502063337472	#update three men including two brothers identified in france newspaper attack: source URL #jesuischarlie #charliehebdo	0
28785486	676870737932742656	plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL	1
2163076560	632377165477191680	trayvon martin at space camp in florida. #blacklivesmatter URL	0
51241574	544319832486064128	"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated"" URL"	0
5402612	544399927045283840	"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time"" URL"	0
788524	544513524438155264	sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live URL	0
972651	641443248909754368	kim davis angers 'eye of the tiger' creator after using song at prison release URL	1
3022045469	615840865815298048	valerie jarrett organized white house rainbow lights URL URL	0
972651	544324444773433348	"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege"	0
1297418582	672902686380003328	reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)	1
257799442	656629493377990656	steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.	1
2425231	655986243042459648	steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.	1
14173315	614614133410033664	the white house goes rainbow to celebrate supreme court marriage ruling URL URL	0
102325442	673346166822694914	do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL	1
1557315432	676120162018451456	months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL	1
73593143	628045645010608128	sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.	1
5402612	524952883343925249	watch video showing gunfire inside canada's parliament in ottawa URL URL	0
19038934	524944399890124801	recap: gunman shot dead inside parliament buildings; police believe there may be others on loose. cdn soldier shot earlier at war memorial.	0
17525171	640967537178472448	"judy carne, ""laugh-in’s"" ""sock it to me"" girl, dies at 76 URL URL"	0
249293918	614610102927147008	bro there's either a black president in a rainbow whitehouse or i'm having the best trip ever	0
2837996969	631388553801564160	did a real life 'fallen angel' just fall from the sky in london? URL	1
1140451	666640008149925893	son of a syrian refugee URL URL	1
109065990	672828403016429568	obama plans executive action on gun control; white house admits it will not prevent mass shootings URL	1
572278319	626770498328895488	translucent butterfly - beautiful! ' URL	1
166329578	662381914842603520	rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL	1
